ZIP Code,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,Land Area,Water Area,Latitude,Longitude
53526,53526,B5,G6350,S,21048838,0,+42.9740968,-090.3436433
61842,61842,B5,G6350,S,257735948,2781082,+40.2387744,-088.6652200
53527,53527,B5,G6350,S,93097900,78177,+43.0513571,-089.1922572
61843,61843,B5,G6350,S,98373650,405883,+40.3172413,-088.3739027
53528,53528,B5,G6350,S,121060524,911419,+43.1183001,-089.6380136
53529,53529,B5,G6350,S,94770029,627416,+43.2425580,-089.5146905
61844,61844,B5,G6350,S,150268306,19113,+40.1429666,-087.8692075
61845,61845,B5,G6350,S,77978750,390318,+40.3736206,-088.3968137
53530,53530,B5,G6350,S,345708864,0,+42.6938294,-090.1058843
61846,61846,B5,G6350,S,113269172,232182,+39.9772517,-087.6075376
53531,53531,B5,G6350,S,109629389,186114,+43.0621883,-089.1024269
61847,61847,B5,G6350,S,80639835,54984,+40.3192929,-088.0112592
61848,61848,B5,G6350,S,2003491,0,+40.3080604,-087.7027714
61849,61849,B5,G6350,S,148885170,574711,+40.0142263,-087.9673702
61850,61850,B5,G6350,S,89168371,123200,+39.9310081,-087.7385813
61851,61851,B5,G6350,S,88470172,0,+39.9608198,-088.4347242
53532,53532,B5,G6350,S,140144262,811677,+43.2497390,-089.3267127
61852,61852,B5,G6350,S,51003040,0,+39.9031522,-088.0757988
61853,61853,B5,G6350,S,125410768,1055532,+40.2150586,-088.4211751
53533,53533,B5,G6350,S,372589520,941039,+42.9968187,-090.1623223
61854,61854,B5,G6350,S,138923769,158305,+40.1998724,-088.5293281
61855,61855,B5,G6350,S,26399907,0,+39.9221387,-088.6609290
53534,53534,B5,G6350,S,210562463,8084188,+42.8608232,-089.0933096
61856,61856,B5,G6350,S,270126927,314884,+40.0267619,-088.5801176
61857,61857,B5,G6350,S,625437,0,+40.1165745,-087.8422213
53536,53536,B5,G6350,S,244915321,1102058,+42.7612331,-089.2678618
02536,02536,B5,G6350,S,71679133,9033101,+41.5962934,-070.5674704
02537,02537,B5,G6350,S,31606613,1323315,+41.7284214,-070.4358105
02538,02538,B5,G6350,S,11759091,1201020,+41.7773631,-070.6422276
02539,02539,B5,G6350,S,69445844,53089125,+41.3776550,-070.5220800
02540,02540,B5,G6350,S,27756365,4540831,+41.5738915,-070.6320419
02542,02542,B5,G6350,S,79528761,127974,+41.7078392,-070.5455195
02543,02543,B5,G6350,S,25727687,52346044,+41.4789740,-070.7669110
02553,02553,B5,G6350,S,658313,1743333,+41.7125265,-070.6207473
02554,02554,B5,G6350,S,104428971,42381984,+41.2910715,-070.0933285
02556,02556,B5,G6350,S,10012380,1185576,+41.6394465,-070.6245154
02557,02557,B5,G6350,S,18612829,11175883,+41.4417130,-070.5761430
02558,02558,B5,G6350,S,3184648,2713102,+41.7450170,-070.6535130
02559,02559,B5,G6350,S,13041007,3832541,+41.6902429,-070.6162831
02561,02561,B5,G6350,S,1591746,218387,+41.7667368,-070.5405950
02562,02562,B5,G6350,S,8730844,782397,+41.7872087,-070.5267169
02563,02563,B5,G6350,S,34225432,2716365,+41.7281369,-070.4765487
02564,02564,B5,G6350,S,14886003,2816830,+41.2719402,-069.9844731
75137,75137,B5,G6350,S,15759265,15921,+32.6432116,-096.9164680
75140,75140,B5,G6350,S,290754442,5954453,+32.6354790,-095.6864021
75141,75141,B5,G6350,S,29536870,1989236,+32.6373325,-096.6976088
75142,75142,B5,G6350,S,449186947,5723329,+32.5681628,-096.2502144
75143,75143,B5,G6350,S,460509223,63792641,+32.3645785,-096.2449873
75144,75144,B5,G6350,S,444890012,43643883,+32.1083877,-096.2079546
75146,75146,B5,G6350,S,85966198,537289,+32.5645182,-096.7522222
75147,75147,B5,G6350,S,242905657,6571155,+32.4366759,-096.0795577
75148,75148,B5,G6350,S,226655064,15813789,+32.1246469,-096.0257902
75149,75149,B5,G6350,S,41127111,167560,+32.7733689,-096.6188105
75150,75150,B5,G6350,S,33060717,31191,+32.8173991,-096.6304156
75152,75152,B5,G6350,S,106212124,885802,+32.4398710,-096.6780508
75153,75153,B5,G6350,S,60896758,3262865,+32.1582606,-096.3296311
75154,75154,B5,G6350,S,121751216,69148,+32.5242594,-096.8090687
75155,75155,B5,G6350,S,98553617,1606184,+32.2291128,-096.4755085
75156,75156,B5,G6350,S,81082577,42082471,+32.2779228,-096.1052866
75157,75157,B5,G6350,S,4402733,78210,+32.4641843,-096.4393353
70464,70464,B5,G6350,S,25702599,90670,+30.5511949,-089.9190077
75158,75158,B5,G6350,S,227669460,2879695,+32.4625944,-096.4023425
70465,70465,B5,G6350,S,12713449,80199,+30.8562587,-090.5239299
80476,80476,B5,G6350,S,148827819,36623,+39.6706285,-105.8343433
80477,80477,B5,G6350,S,69519,0,+40.4863910,-106.8293537
80478,80478,B5,G6350,S,108370030,421723,+40.0290015,-105.8528131
70466,70466,B5,G6350,S,81717773,598308,+30.5687142,-090.5007611
80479,80479,B5,G6350,S,292100334,346102,+40.0359116,-106.8144972
75159,75159,B5,G6350,S,155718088,12504946,+32.6045182,-096.5435562
70471,70471,B5,G6350,S,76195797,4304803,+30.4070384,-090.0634214
80480,80480,B5,G6350,S,3939433588,18154072,+40.6728876,-106.3415656
80481,80481,B5,G6350,S,185478549,3410848,+40.1014108,-105.5767641
75160,75160,B5,G6350,S,310693402,2090021,+32.7584080,-096.3013232
80482,80482,B5,G6350,S,336138316,73649,+39.8923412,-105.7859710
80483,80483,B5,G6350,S,225266306,175822,+40.0917979,-106.9359802
70501,70501,B5,G6350,S,40443143,107795,+30.2418322,-091.9910394
42044,42044,B5,G6350,S,61716752,33230514,+36.9575816,-088.2632026
48506,48506,B5,G6350,S,48996274,2187874,+43.0674720,-083.6243923
42045,42045,B5,G6350,S,93104952,10129219,+37.0639931,-088.2630968
42047,42047,B5,G6350,S,56353392,211358,+37.2950415,-088.3993524
42048,42048,B5,G6350,S,68044024,10457575,+36.7657052,-088.2285820
42049,42049,B5,G6350,S,110140999,210526,+36.5211380,-088.3337561
48507,48507,B5,G6350,S,53949041,551202,+42.9669740,-083.7173603
42050,42050,B5,G6350,S,301995302,28900708,+36.5554213,-089.2192742
42051,42051,B5,G6350,S,145367132,1457170,+36.8507281,-088.6471737
48509,48509,B5,G6350,S,22947534,118236,+43.0239407,-083.6047157
48519,48519,B5,G6350,S,20003536,24138,+42.9819062,-083.6049431
48529,48529,B5,G6350,S,12790909,34971,+42.9703379,-083.6585901
42053,42053,B5,G6350,S,302371740,32502919,+37.1126477,-088.8778228
42054,42054,B5,G6350,S,75508905,769232,+36.7144539,-088.4334566
48532,48532,B5,G6350,S,39640187,233841,+43.0110682,-083.7948753
48551,48551,B5,G6350,S,969422,0,+42.9810137,-083.7169225
48553,48553,B5,G6350,S,527429,0,+42.9778478,-083.7235464
48554,48554,B5,G6350,S,470822,0,+42.9758777,-083.7907421
27201,27201,B5,G6350,S,342167,10102,+36.0341723,-079.4848287
27203,27203,B5,G6350,S,56671208,202483,+35.7284639,-079.7865270
27205,27205,B5,G6350,S,579454850,3353329,+35.6382587,-079.8508662
27207,27207,B5,G6350,S,220121144,676716,+35.6076129,-079.3905175
27208,27208,B5,G6350,S,100707704,170092,+35.5632305,-079.5429277
27209,27209,B5,G6350,S,118216105,366468,+35.3429989,-079.7532911
27212,27212,B5,G6350,S,125470447,333393,+36.4809670,-079.2798562
27214,27214,B5,G6350,S,124603387,5987513,+36.2060550,-079.6711260
27215,27215,B5,G6350,S,161215871,4792611,+36.0271285,-079.4918211
27217,27217,B5,G6350,S,318960014,9321702,+36.1909450,-079.3801853
27229,27229,B5,G6350,S,228263670,397789,+35.2656322,-079.7757333
27231,27231,B5,G6350,S,94108665,1675755,+36.2077199,-079.1694201
27233,27233,B5,G6350,S,63360080,328068,+35.8925121,-079.7049800
27235,27235,B5,G6350,S,35108088,99676,+36.0920281,-080.0114425
27239,27239,B5,G6350,S,390816368,6773510,+35.6012291,-080.0902800
27242,27242,B5,G6350,S,139720259,628123,+35.3296566,-079.6489549
27243,27243,B5,G6350,S,102617179,708511,+36.0669164,-079.1981478
27244,27244,B5,G6350,S,130745192,1684470,+36.2153772,-079.4863698
27248,27248,B5,G6350,S,89261987,532388,+35.7832957,-079.7163307
27249,27249,B5,G6350,S,149466983,1975072,+36.1541407,-079.5823894
27252,27252,B5,G6350,S,110951401,378141,+35.5666138,-079.3497583
27253,27253,B5,G6350,S,228205173,4870915,+35.9661659,-079.3473611
27258,27258,B5,G6350,S,44074162,581775,+36.0900248,-079.3858175
27260,27260,B5,G6350,S,31467292,102355,+35.9544670,-079.9878820
27262,27262,B5,G6350,S,34085444,16395,+35.9631296,-080.0416675
27263,27263,B5,G6350,S,101001856,1504025,+35.9115216,-079.9367987
27265,27265,B5,G6350,S,109017362,3185811,+36.0123051,-080.0309493
27278,27278,B5,G6350,S,262556167,2234203,+36.0901953,-079.0869286
27281,27281,B5,G6350,S,134727688,296569,+35.1874423,-079.6251154
27282,27282,B5,G6350,S,35709616,569125,+35.9889567,-079.9282820
27283,27283,B5,G6350,S,68220190,586434,+35.9514740,-079.6354182
27284,27284,B5,G6350,S,206954101,1657826,+36.1193332,-080.0773421
27288,27288,B5,G6350,S,175381978,2121805,+36.4976449,-079.7500154
27291,27291,B5,G6350,S,131417543,4495225,+36.4183159,-079.1684283
27292,27292,B5,G6350,S,376566024,23295734,+35.7383250,-080.2075465
27295,27295,B5,G6350,S,330452858,2657999,+35.8717669,-080.3101798
27298,27298,B5,G6350,S,246124385,2433808,+35.8851152,-079.5675454
27299,27299,B5,G6350,S,71281927,3774631,+35.7523237,-080.3861487
27301,27301,B5,G6350,S,86359649,1004090,+36.1135101,-079.6656557
27302,27302,B5,G6350,S,302540346,5023124,+36.1419282,-079.2661997
43529,43529,B5,G6350,S,1860443,0,+41.1876004,-083.7816164
43531,43531,B5,G6350,S,446557,0,+41.6350441,-084.4956661
43532,43532,B5,G6350,S,120960010,2450060,+41.4504965,-083.9749671
43533,43533,B5,G6350,S,64835657,292558,+41.6918907,-084.0815534
43534,43534,B5,G6350,S,95588407,778139,+41.3496110,-083.9269810
43535,43535,B5,G6350,S,62108156,0,+41.3072797,-084.0220343
43536,43536,B5,G6350,S,39890397,0,+41.3097940,-084.6328946
43537,43537,B5,G6350,S,47409663,2177419,+41.5748229,-083.6866224
43540,43540,B5,G6350,S,49053141,172322,+41.6928458,-083.9280254
43541,43541,B5,G6350,S,1008158,0,+41.3007553,-083.8295360
43542,43542,B5,G6350,S,37671473,0,+41.5667188,-083.7650354
43543,43543,B5,G6350,S,226335585,3106117,+41.6064888,-084.6453462
43545,43545,B5,G6350,S,344708289,6133698,+41.3908454,-084.1271692
43547,43547,B5,G6350,S,1121930,0,+41.4921602,-083.8763158
43548,43548,B5,G6350,S,61608923,0,+41.1853343,-084.1751158
43549,43549,B5,G6350,S,78298197,62728,+41.3693137,-084.5311437
43551,43551,B5,G6350,S,204890610,3264135,+41.5179514,-083.5720038
43553,43553,B5,G6350,S,423935,0,+41.5312274,-084.2288363
43554,43554,B5,G6350,S,89240914,764676,+41.6584214,-084.5634914
43555,43555,B5,G6350,S,1063184,0,+41.4341293,-084.2543219
43556,43556,B5,G6350,S,82480605,402643,+41.3033043,-084.5637286
43557,43557,B5,G6350,S,114502595,298455,+41.4873978,-084.3924820
43558,43558,B5,G6350,S,215009555,646947,+41.5939716,-083.8786533
43560,43560,B5,G6350,S,54113077,192282,+41.7005907,-083.7388518
43565,43565,B5,G6350,S,469976,0,+41.4199707,-083.7401071
43566,43566,B5,G6350,S,51053247,2335911,+41.4927597,-083.7532057
43567,43567,B5,G6350,S,292786516,889728,+41.5803451,-084.1610652
84401,84401,B5,G6350,S,76407988,820720,+41.2120121,-112.0345641
73145,73145,B5,G6350,S,15081557,0,+35.4190900,-097.3940380
73149,73149,B5,G6350,S,13589813,0,+35.3894094,-097.4893275
71960,71960,B5,G6350,S,392965250,460567,+34.4903385,-093.7113668
73150,73150,B5,G6350,S,49049944,254231,+35.4012377,-097.3298758
73151,73151,B5,G6350,S,7476708,34115,+35.5716864,-097.4165392
71961,71961,B5,G6350,S,226105171,1829469,+34.6003154,-093.8383599
84403,84403,B5,G6350,S,93233135,32386,+41.2149764,-111.8896076
71962,71962,B5,G6350,S,428795757,213600,+34.0361950,-093.3227452
71964,71964,B5,G6350,S,89175371,121527,+34.4241338,-093.2407307
73159,73159,B5,G6350,S,31726836,191163,+35.3878548,-097.5788345
71965,71965,B5,G6350,S,56503066,390422,+34.6704847,-093.7465710
71968,71968,B5,G6350,S,254537624,37026584,+34.5241714,-093.2904959
71969,71969,B5,G6350,S,85824402,1034213,+34.6692421,-093.6292099
71970,71970,B5,G6350,S,199879686,13219946,+34.6689345,-093.4891540
71971,71971,B5,G6350,S,171546015,213240,+34.3043130,-094.0347143
71972,71972,B5,G6350,S,75788255,372375,+34.3828911,-094.2768624
73160,73160,B5,G6350,S,58184199,858599,+35.3324382,-097.4752173
71973,71973,B5,G6350,S,204670473,1264712,+34.3018838,-094.3190400
71998,71998,B5,G6350,S,93585,0,+34.1263845,-093.0552858
71999,71999,B5,G6350,S,159776,0,+34.1274583,-093.0590669
84404,84404,B5,G6350,S,241331030,3536030,+41.2695194,-112.1176581
72001,72001,B5,G6350,S,65806483,154178,+35.0583297,-092.8858596
73162,73162,B5,G6350,S,18035293,394443,+35.5820109,-097.6409283
94508,94508,B5,G6350,S,45184693,413187,+38.5766179,-122.4443883
94509,94509,B5,G6350,S,42405459,3761006,+37.9965006,-121.8123009
94510,94510,B5,G6350,S,72393635,8705574,+38.0980706,-122.1359397
94511,94511,B5,G6350,S,13568322,1259982,+38.0316571,-121.6448782
94512,94512,B5,G6350,S,52217901,28204,+38.1348519,-121.8341563
94513,94513,B5,G6350,S,196333328,4273345,+37.9222276,-121.6683590
94514,94514,B5,G6350,S,74357303,495341,+37.8263717,-121.6225460
94515,94515,B5,G6350,S,273626105,472666,+38.6348225,-122.6150507
94516,94516,B5,G6350,S,2264977,0,+37.8339014,-122.1650340
94517,94517,B5,G6350,S,148308729,5020,+37.8971234,-121.8768587
94518,94518,B5,G6350,S,14090594,0,+37.9503685,-122.0220469
94519,94519,B5,G6350,S,11363906,0,+37.9884486,-122.0129681
94520,94520,B5,G6350,S,25393000,855266,+37.9955268,-122.0410121
94521,94521,B5,G6350,S,33601293,0,+37.9560116,-121.9561921
94523,94523,B5,G6350,S,18743175,3158,+37.9541635,-122.0757723
94525,94525,B5,G6350,S,6090703,1834899,+38.0529515,-122.2320944
94526,94526,B5,G6350,S,38668301,5258,+37.8146133,-121.9905515
94528,94528,B5,G6350,S,6072657,0,+37.8456012,-121.9506119
94530,94530,B5,G6350,S,12496097,0,+37.9215603,-122.2983360
94531,94531,B5,G6350,S,28346178,0,+37.9657655,-121.7758195
94533,94533,B5,G6350,S,55949651,339698,+38.2807448,-122.0063799
94534,94534,B5,G6350,S,205030497,1544662,+38.2445476,-122.1350876
94535,94535,B5,G6350,S,9871268,18644,+38.2822211,-121.9247148
94536,94536,B5,G6350,S,37763520,11692,+37.5705083,-121.9812503
94538,94538,B5,G6350,S,42661551,455258,+37.5013676,-121.9567530
94539,94539,B5,G6350,S,65814647,0,+37.5168980,-121.9117496
94541,94541,B5,G6350,S,19231863,61592,+37.6739447,-122.0848208
48819,48819,B5,G6350,S,115129414,181301,+42.5473958,-084.2809939
39571,39571,B5,G6350,S,220207543,10701267,+30.4200665,-089.2750429
42461,42461,B5,G6350,S,93753652,18972003,+37.7973972,-087.8892159
39572,39572,B5,G6350,S,27905243,1156017,+30.2508263,-089.6048035
42462,42462,B5,G6350,S,114428257,2049287,+37.7439816,-087.8017184
42463,42463,B5,G6350,S,5466559,157686,+37.4726196,-087.8694519
48820,48820,B5,G6350,S,170116419,1438395,+42.8639131,-084.5922960
42464,42464,B5,G6350,S,158082090,4724356,+37.1812528,-087.3561589
48821,48821,B5,G6350,S,54903152,1040194,+42.6411710,-084.6474172
48822,48822,B5,G6350,S,83790329,738052,+42.8352789,-084.7631278
39573,39573,B5,G6350,S,1028463335,7805365,+30.7309966,-089.0933975
42501,42501,B5,G6350,S,517424853,9986010,+37.0561927,-084.4509023
39574,39574,B5,G6350,S,590069327,4035542,+30.6101324,-089.0917665
48823,48823,B5,G6350,S,58024382,564100,+42.7640570,-084.4599215
48825,48825,B5,G6350,S,3213327,70516,+42.7276040,-084.4814203
39576,39576,B5,G6350,S,16817075,88958,+30.2898102,-089.3833914
42503,42503,B5,G6350,S,334934006,10396177,+37.1649600,-084.5193992
42516,42516,B5,G6350,S,34846218,50407,+37.2221537,-084.7860314
42518,42518,B5,G6350,S,65732675,5422295,+36.9423696,-084.6326462
48827,48827,B5,G6350,S,289215728,2074843,+42.5093186,-084.6604397
42519,42519,B5,G6350,S,127694008,7715161,+36.9553066,-084.5350398
39577,39577,B5,G6350,S,661975806,3793715,+30.9047292,-089.0864880
48829,48829,B5,G6350,S,169726927,499404,+43.3982054,-085.0153780
42528,42528,B5,G6350,S,126878451,943051,+37.1818017,-085.0233680
42533,42533,B5,G6350,S,3798789,3221,+37.0721946,-084.5923547
48831,48831,B5,G6350,S,188522070,633747,+43.0962252,-084.3724725
48832,48832,B5,G6350,S,67139626,427449,+43.4118826,-084.7765816
39581,39581,B5,G6350,S,50906135,2306820,+30.3571008,-088.4893234
48834,48834,B5,G6350,S,119804585,2239061,+43.1325854,-085.0321140
42539,42539,B5,G6350,S,548899873,1959325,+37.3090818,-084.9509784
42541,42541,B5,G6350,S,40088031,272186,+37.3588837,-084.7943428
48835,48835,B5,G6350,S,144985771,1097957,+43.0249034,-084.7490569
48836,48836,B5,G6350,S,240856394,871869,+42.6693193,-084.0765833
42544,42544,B5,G6350,S,377227226,39779540,+37.0299484,-084.8151249
42553,42553,B5,G6350,S,161163852,1998063,+37.1562375,-084.6975837
42565,42565,B5,G6350,S,69445753,76188,+37.1589756,-084.8892762
95916,95916,B5,G6350,S,250762139,20002978,+39.6655389,-121.3519555
95917,95917,B5,G6350,S,178476117,1084314,+39.4096859,-121.7566527
95918,95918,B5,G6350,S,178765158,5149669,+39.3012294,-121.3379292
95919,95919,B5,G6350,S,64005515,0,+39.4328816,-121.2611427
95920,95920,B5,G6350,S,178912998,616634,+39.4497945,-121.9363724
95922,95922,B5,G6350,S,162637795,10984560,+39.4881817,-121.0657969
95923,95923,B5,G6350,S,25728581,0,+40.1380490,-121.1272240
95925,95925,B5,G6350,S,86259091,5353034,+39.4841083,-121.1926490
95926,95926,B5,G6350,S,19815707,0,+39.7456276,-121.8438342
95928,95928,B5,G6350,S,355990097,6215473,+39.6857096,-121.8440838
95930,95930,B5,G6350,S,43478166,431288,+39.5468871,-121.1762149
95932,95932,B5,G6350,S,321610756,5121529,+39.2664692,-121.9786035
95934,95934,B5,G6350,S,53897965,42048,+40.0600999,-120.9079574
95935,95935,B5,G6350,S,61152464,187248,+39.3793437,-121.1922610
95936,95936,B5,G6350,S,271773226,171344,+39.6053832,-120.8110130
95937,95937,B5,G6350,S,131738000,0,+38.8852443,-121.9990391
95938,95938,B5,G6350,S,186003738,94302,+39.6047133,-121.7952880
95939,95939,B5,G6350,S,792184945,8000853,+39.5719825,-122.5808268
95941,95941,B5,G6350,S,40931903,91441,+39.5163492,-121.2508171
95942,95942,B5,G6350,S,144775491,40386,+40.0194500,-121.5666350
95943,95943,B5,G6350,S,163942685,5615753,+39.5848072,-122.0322971
95944,95944,B5,G6350,S,130825646,302289,+39.4952660,-120.9438112
95945,95945,B5,G6350,S,166346461,2308588,+39.1963867,-120.9722894
95946,95946,B5,G6350,S,108410066,2799366,+39.2155858,-121.2032398
95947,95947,B5,G6350,S,338122425,0,+40.1745661,-120.8197556
95948,95948,B5,G6350,S,202076988,668658,+39.3392635,-121.7707851
95949,95949,B5,G6350,S,361463983,502811,+39.0992301,-121.1388483
95950,95950,B5,G6350,S,132069188,546053,+39.0434473,-121.9180988
95951,95951,B5,G6350,S,47587859,2493719,+39.7225122,-122.0044327
95953,95953,B5,G6350,S,294622843,700259,+39.2590870,-121.7765588
95954,95954,B5,G6350,S,184144862,3214494,+39.8846537,-121.5867885
95955,95955,B5,G6350,S,318560892,79234,+39.2945158,-122.2017152
95956,95956,B5,G6350,S,175422644,22135,+39.8382880,-121.1342345
95957,95957,B5,G6350,S,180968163,1634393,+39.0609213,-121.8271551
95959,95959,B5,G6350,S,642097343,3739856,+39.3478111,-120.9187284
95960,95960,B5,G6350,S,125064713,139521,+39.4032165,-121.0344858
95961,95961,B5,G6350,S,118565867,1767901,+39.0413331,-121.5628346
95962,95962,B5,G6350,S,76942457,420000,+39.3447910,-121.2645524
95963,95963,B5,G6350,S,791775311,14849940,+39.7361738,-122.2594816
95965,95965,B5,G6350,S,829457636,42465416,+39.5939448,-121.5813626
95966,95966,B5,G6350,S,476723081,22692311,+39.4753603,-121.4141104
33605,33605,B5,G6350,S,20244586,3599289,+27.9511221,-082.4296797
37362,37362,B5,G6350,S,196557665,44064,+35.0312838,-084.6808572
33606,33606,B5,G6350,S,8501298,2227222,+27.9174523,-082.4522793
37363,37363,B5,G6350,S,190364750,1734601,+35.1071764,-085.0630636
37365,37365,B5,G6350,S,117259412,64085,+35.3825297,-085.5597422
23085,23085,B5,G6350,S,111497572,1534846,+37.6889537,-076.8256452
43777,43777,B5,G6350,S,137158835,924229,+39.8187328,-082.1138678
43778,43778,B5,G6350,S,117060685,40192,+39.9992905,-081.3788617
49946,49946,B5,G6350,S,703526414,67474927,+46.7208942,-088.3215922
43779,43779,B5,G6350,S,91417443,65053,+39.8195698,-081.4277660
23086,23086,B5,G6350,S,214035067,8314782,+37.6685728,-077.0544136
49947,49947,B5,G6350,S,827675238,38498855,+46.3854174,-089.6163563
43780,43780,B5,G6350,S,92132792,8699625,+39.9086931,-081.4379517
23089,23089,B5,G6350,S,156945786,16563560,+37.4557955,-076.9035007
43782,43782,B5,G6350,S,31955706,248956,+39.6217952,-082.2124666
23091,23091,B5,G6350,S,60033084,1734271,+37.6562637,-076.8024918
49948,49948,B5,G6350,S,344278674,1196974,+46.7111754,-089.0200146
23092,23092,B5,G6350,S,12706420,5890340,+37.6067689,-076.5147485
43783,43783,B5,G6350,S,156023367,1124173,+39.8044797,-082.2785808
43786,43786,B5,G6350,S,551793,0,+39.7104644,-081.2770123
49950,49950,B5,G6350,S,462748335,29599641,+47.3863184,-088.1337412
